,sentence_id,sentence,category,sentiment
955,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",food#style_options,positive
956,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",food#style_options,positive
957,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",food#style_options,positive
958,1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",food#quality,positive
959,1655504:4,Wine list is extensive without being over-priced.,drinks#style_options,positive
960,1655504:4,Wine list is extensive without being over-priced.,drinks#prices,positive
961,1655504:5,"Be sure to try the seasonal, and always delicious, specials.",food#quality,positive
962,1655504:6,Definitely a neighborhood favorite.,restaurant#general,positive
963,1655521:0,I loved this place!!,restaurant#general,positive
964,1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,ambience#general,positive
965,1655521:2,"The food was very good, a great deal, and the place its self was great.",food#quality,positive
966,1655521:2,"The food was very good, a great deal, and the place its self was great.",food#prices,positive
967,1655521:2,"The food was very good, a great deal, and the place its self was great.",ambience#general,positive
968,1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",service#general,positive
969,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",service#general,negative
970,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",restaurant#general,positive
971,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service#general,negative
972,1660047:2,"The waitress, seems to be more concerned of looking good than actually waitressing.",service#general,negative
973,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",service#general,negative
974,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",service#general,negative
975,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",service#general,negative
976,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",restaurant#general,positive
977,1661043:0,Pizza here is consistently good.,food#quality,positive
978,1661043:1,Salads are a delicious way to begin the meal.,food#quality,positive
979,1661043:2,You should pass on the calamari.,food#quality,negative
980,1661043:3,It is thick and slightly soggy.,food#quality,negative
981,1661043:4,Decor is charming.,ambience#general,positive
983,1661757:0,What a great place.,restaurant#general,positive
985,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",ambience#general,positive
986,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",restaurant#prices,positive
987,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food#quality,positive
989,1661757:4,I would definitely recommend SEA if you like thai cuisine!,food#quality,positive
990,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,service#general,negative
991,1662726:1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",service#general,negative
992,1662726:2,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently ",service#general,negative
993,1662726:3,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",service#general,negative
995,1662726:5,Never again!,restaurant#general,negative
996,1663111:0,I absolutely Loved this place.,restaurant#general,positive
998,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.",ambience#general,positive
999,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.",food#quality,positive
1000,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.",service#general,positive
1001,1663111:3,this is can became on e of the NY Italian Food fare institutions.,restaurant#general,positive
1002,1663111:4,I think that it is absolutely brilliant and well runned business operation.,restaurant#general,positive
1003,1663111:5,The wine list is also really nice.,drinks#style_options,positive
1005,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",restaurant#general,positive
1006,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",food#quality,positive
1007,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",drinks#quality,positive
1008,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",service#general,positive
1009,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",ambience#general,positive
1010,1664346:2,I would highly recommend this place!,restaurant#general,positive
1011,1671113:0,I have been to Casimir over 5 times and I have always had a great time there.,restaurant#general,positive
1012,1671113:1,The food is great and reasonably priced.,food#quality,positive
1013,1671113:1,The food is great and reasonably priced.,food#prices,positive
1014,1671113:2,"I have tried to make reservations, but both times, the hostess didn't have my name.",service#general,negative
1015,1671113:3,"If the weather is nice, try to snag an outside table.",ambience#general,positive
1016,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",service#general,positive
1017,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",service#general,negative
1018,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",ambience#general,negative
1019,1700205:0,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,restaurant#general,positive
1020,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",food#quality,positive
1021,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",service#general,positive
1022,1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",service#general,positive
1023,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,food#quality,positive
